13;584;[(13, 25, 14, 24), (23, 11, 24, 10), (9, 23, 10, 22), (21, 9, 22, 8), (7, 21, 8, 20), (19, 7, 20, 6), (5, 19, 6, 18), (17, 5, 18, 4), (3, 17, 4, 16), (15, 3, 16, 2), (1, 15, 2, 14), (11, 12, 0, 13), (25, 0, 12, 1)]
13;585;[(2, 0, 3, 13), (12, 15, 13, 16), (16, 11, 17, 12), (10, 17, 11, 18), (18, 9, 19, 10), (8, 19, 9, 20), (20, 7, 21, 8), (6, 21, 7, 22), (22, 5, 23, 6), (4, 23, 5, 24), (24, 3, 25, 4), (1, 14, 2, 15), (25, 0, 14, 1)]
13;586;[(13, 25, 14, 24), (10, 23, 11, 24), (22, 9, 23, 10), (8, 21, 9, 22), (20, 7, 21, 8), (6, 19, 7, 20), (18, 5, 19, 6), (4, 17, 5, 18), (16, 3, 17, 4), (2, 15, 3, 16), (14, 1, 15, 2), (11, 12, 0, 13), (25, 0, 12, 1)]
13;587;[(2, 0, 3, 13), (15, 13, 16, 12), (11, 17, 12, 16), (17, 11, 18, 10), (9, 19, 10, 18), (19, 9, 20, 8), (7, 21, 8, 20), (21, 7, 22, 6), (5, 23, 6, 22), (23, 5, 24, 4), (3, 25, 4, 24), (1, 14, 2, 15), (25, 0, 14, 1)]
13;588;[(24, 13, 25, 14), (23, 11, 24, 10), (9, 23, 10, 22), (21, 9, 22, 8), (7, 21, 8, 20), (19, 7, 20, 6), (5, 19, 6, 18), (17, 5, 18, 4), (3, 17, 4, 16), (15, 3, 16, 2), (1, 15, 2, 14), (11, 12, 0, 13), (25, 0, 12, 1)]
13;589;[(13, 2, 0, 3), (12, 15, 13, 16), (16, 11, 17, 12), (10, 17, 11, 18), (18, 9, 19, 10), (8, 19, 9, 20), (20, 7, 21, 8), (6, 21, 7, 22), (22, 5, 23, 6), (4, 23, 5, 24), (24, 3, 25, 4), (1, 14, 2, 15), (25, 0, 14, 1)]
13;590;[(24, 13, 25, 14), (10, 23, 11, 24), (22, 9, 23, 10), (8, 21, 9, 22), (20, 7, 21, 8), (6, 19, 7, 20), (18, 5, 19, 6), (4, 17, 5, 18), (16, 3, 17, 4), (2, 15, 3, 16), (14, 1, 15, 2), (11, 12, 0, 13), (25, 0, 12, 1)]
13;591;[(13, 2, 0, 3), (15, 13, 16, 12), (11, 17, 12, 16), (17, 11, 18, 10), (9, 19, 10, 18), (19, 9, 20, 8), (7, 21, 8, 20), (21, 7, 22, 6), (5, 23, 6, 22), (23, 5, 24, 4), (3, 25, 4, 24), (1, 14, 2, 15), (25, 0, 14, 1)]
14;592;[(25, 15, 26, 14), (15, 10, 16, 11), (9, 16, 10, 17), (17, 8, 18, 9), (7, 18, 8, 19), (19, 6, 20, 7), (5, 20, 6, 21), (21, 4, 22, 5), (3, 22, 4, 23), (23, 2, 24, 3), (1, 24, 2, 25), (11, 27, 12, 26), (27, 13, 0, 12), (13, 1, 14, 0)]
14;593;[(16, 0, 17, 27), (26, 3, 27, 4), (4, 25, 5, 26), (24, 5, 25, 6), (6, 23, 7, 24), (22, 7, 23, 8), (8, 21, 9, 22), (20, 9, 21, 10), (10, 19, 11, 20), (18, 11, 19, 12), (12, 17, 13, 18), (15, 2, 16, 3), (1, 14, 2, 15), (13, 0, 14, 1)]
14;594;[(25, 15, 26, 14), (10, 16, 11, 15), (16, 10, 17, 9), (8, 18, 9, 17), (18, 8, 19, 7), (6, 20, 7, 19), (20, 6, 21, 5), (4, 22, 5, 21), (22, 4, 23, 3), (2, 24, 3, 23), (24, 2, 25, 1), (11, 27, 12, 26), (27, 13, 0, 12), (13, 1, 14, 0)]
14;595;[(16, 0, 17, 27), (3, 27, 4, 26), (25, 5, 26, 4), (5, 25, 6, 24), (23, 7, 24, 6), (7, 23, 8, 22), (21, 9, 22, 8), (9, 21, 10, 20), (19, 11, 20, 10), (11, 19, 12, 18), (17, 13, 18, 12), (15, 2, 16, 3), (1, 14, 2, 15), (13, 0, 14, 1)]
14;596;[(14, 25, 15, 26), (15, 10, 16, 11), (9, 16, 10, 17), (17, 8, 18, 9), (7, 18, 8, 19), (19, 6, 20, 7), (5, 20, 6, 21), (21, 4, 22, 5), (3, 22, 4, 23), (23, 2, 24, 3), (1, 24, 2, 25), (11, 27, 12, 26), (27, 13, 0, 12), (13, 1, 14, 0)]
14;597;[(27, 16, 0, 17), (26, 3, 27, 4), (4, 25, 5, 26), (24, 5, 25, 6), (6, 23, 7, 24), (22, 7, 23, 8), (8, 21, 9, 22), (20, 9, 21, 10), (10, 19, 11, 20), (18, 11, 19, 12), (12, 17, 13, 18), (15, 2, 16, 3), (1, 14, 2, 15), (13, 0, 14, 1)]
14;598;[(14, 25, 15, 26), (10, 16, 11, 15), (16, 10, 17, 9), (8, 18, 9, 17), (18, 8, 19, 7), (6, 20, 7, 19), (20, 6, 21, 5), (4, 22, 5, 21), (22, 4, 23, 3), (2, 24, 3, 23), (24, 2, 25, 1), (11, 27, 12, 26), (27, 13, 0, 12), (13, 1, 14, 0)]
14;599;[(27, 16, 0, 17), (3, 27, 4, 26), (25, 5, 26, 4), (5, 25, 6, 24), (23, 7, 24, 6), (7, 23, 8, 22), (21, 9, 22, 8), (9, 21, 10, 20), (19, 11, 20, 10), (11, 19, 12, 18), (17, 13, 18, 12), (15, 2, 16, 3), (1, 14, 2, 15), (13, 0, 14, 1)]
13;600;[(25, 12, 0, 13), (11, 14, 12, 15), (15, 10, 16, 11), (9, 16, 10, 17), (17, 8, 18, 9), (7, 18, 8, 19), (19, 6, 20, 7), (5, 20, 6, 21), (21, 4, 22, 5), (3, 22, 4, 23), (23, 2, 24, 3), (1, 24, 2, 25), (13, 0, 14, 1)]
13;601;[(12, 25, 13, 0), (24, 1, 25, 2), (2, 23, 3, 24), (22, 3, 23, 4), (4, 21, 5, 22), (20, 5, 21, 6), (6, 19, 7, 20), (18, 7, 19, 8), (8, 17, 9, 18), (16, 9, 17, 10), (10, 15, 11, 16), (14, 11, 15, 12), (13, 1, 14, 0)]
13;602;[(25, 12, 0, 13), (14, 12, 15, 11), (10, 16, 11, 15), (16, 10, 17, 9), (8, 18, 9, 17), (18, 8, 19, 7), (6, 20, 7, 19), (20, 6, 21, 5), (4, 22, 5, 21), (22, 4, 23, 3), (2, 24, 3, 23), (24, 2, 25, 1), (13, 0, 14, 1)]
13;603;[(12, 25, 13, 0), (1, 25, 2, 24), (23, 3, 24, 2), (3, 23, 4, 22), (21, 5, 22, 4), (5, 21, 6, 20), (19, 7, 20, 6), (7, 19, 8, 18), (17, 9, 18, 8), (9, 17, 10, 16), (15, 11, 16, 10), (11, 15, 12, 14), (13, 1, 14, 0)]
13;604;[(12, 0, 13, 25), (11, 14, 12, 15), (15, 10, 16, 11), (9, 16, 10, 17), (17, 8, 18, 9), (7, 18, 8, 19), (19, 6, 20, 7), (5, 20, 6, 21), (21, 4, 22, 5), (3, 22, 4, 23), (23, 2, 24, 3), (1, 24, 2, 25), (13, 0, 14, 1)]
13;605;[(25, 13, 0, 12), (24, 1, 25, 2), (2, 23, 3, 24), (22, 3, 23, 4), (4, 21, 5, 22), (20, 5, 21, 6), (6, 19, 7, 20), (18, 7, 19, 8), (8, 17, 9, 18), (16, 9, 17, 10), (10, 15, 11, 16), (14, 11, 15, 12), (13, 1, 14, 0)]
13;606;[(12, 0, 13, 25), (14, 12, 15, 11), (10, 16, 11, 15), (16, 10, 17, 9), (8, 18, 9, 17), (18, 8, 19, 7), (6, 20, 7, 19), (20, 6, 21, 5), (4, 22, 5, 21), (22, 4, 23, 3), (2, 24, 3, 23), (24, 2, 25, 1), (13, 0, 14, 1)]
13;607;[(25, 13, 0, 12), (1, 25, 2, 24), (23, 3, 24, 2), (3, 23, 4, 22), (21, 5, 22, 4), (5, 21, 6, 20), (19, 7, 20, 6), (7, 19, 8, 18), (17, 9, 18, 8), (9, 17, 10, 16), (15, 11, 16, 10), (11, 15, 12, 14), (13, 1, 14, 0)]
14;608;[(15, 13, 16, 12), (11, 27, 12, 26), (25, 11, 26, 10), (9, 25, 10, 24), (23, 9, 24, 8), (7, 23, 8, 22), (21, 7, 22, 6), (5, 21, 6, 20), (19, 5, 20, 4), (3, 19, 4, 18), (17, 3, 18, 2), (1, 17, 2, 16), (27, 14, 0, 15), (13, 0, 14, 1)]
14;609;[(2, 0, 3, 27), (26, 14, 27, 13), (12, 26, 13, 25), (24, 12, 25, 11), (10, 24, 11, 23), (22, 10, 23, 9), (8, 22, 9, 21), (20, 8, 21, 7), (6, 20, 7, 19), (18, 6, 19, 5), (4, 18, 5, 17), (16, 4, 17, 3), (1, 15, 2, 14), (15, 1, 16, 0)]
14;610;[(15, 13, 16, 12), (26, 11, 27, 12), (10, 25, 11, 26), (24, 9, 25, 10), (8, 23, 9, 24), (22, 7, 23, 8), (6, 21, 7, 22), (20, 5, 21, 6), (4, 19, 5, 20), (18, 3, 19, 4), (2, 17, 3, 18), (16, 1, 17, 2), (27, 14, 0, 15), (13, 0, 14, 1)]
14;611;[(2, 0, 3, 27), (13, 26, 14, 27), (25, 12, 26, 13), (11, 24, 12, 25), (23, 10, 24, 11), (9, 22, 10, 23), (21, 8, 22, 9), (7, 20, 8, 21), (19, 6, 20, 7), (5, 18, 6, 19), (17, 4, 18, 5), (3, 16, 4, 17), (1, 15, 2, 14), (15, 1, 16, 0)]
14;612;[(12, 15, 13, 16), (11, 27, 12, 26), (25, 11, 26, 10), (9, 25, 10, 24), (23, 9, 24, 8), (7, 23, 8, 22), (21, 7, 22, 6), (5, 21, 6, 20), (19, 5, 20, 4), (3, 19, 4, 18), (17, 3, 18, 2), (1, 17, 2, 16), (27, 14, 0, 15), (13, 0, 14, 1)]
14;613;[(27, 2, 0, 3), (26, 14, 27, 13), (12, 26, 13, 25), (24, 12, 25, 11), (10, 24, 11, 23), (22, 10, 23, 9), (8, 22, 9, 21), (20, 8, 21, 7), (6, 20, 7, 19), (18, 6, 19, 5), (4, 18, 5, 17), (16, 4, 17, 3), (1, 15, 2, 14), (15, 1, 16, 0)]
14;614;[(12, 15, 13, 16), (26, 11, 27, 12), (10, 25, 11, 26), (24, 9, 25, 10), (8, 23, 9, 24), (22, 7, 23, 8), (6, 21, 7, 22), (20, 5, 21, 6), (4, 19, 5, 20), (18, 3, 19, 4), (2, 17, 3, 18), (16, 1, 17, 2), (27, 14, 0, 15), (13, 0, 14, 1)]
14;615;[(27, 2, 0, 3), (13, 26, 14, 27), (25, 12, 26, 13), (11, 24, 12, 25), (23, 10, 24, 11), (9, 22, 10, 23), (21, 8, 22, 9), (7, 20, 8, 21), (19, 6, 20, 7), (5, 18, 6, 19), (17, 4, 18, 5), (3, 16, 4, 17), (1, 15, 2, 14), (15, 1, 16, 0)]
14;616;[(27, 15, 0, 14), (15, 12, 16, 13), (11, 16, 12, 17), (17, 10, 18, 11), (9, 18, 10, 19), (19, 8, 20, 9), (7, 20, 8, 21), (21, 6, 22, 7), (5, 22, 6, 23), (23, 4, 24, 5), (3, 24, 4, 25), (25, 2, 26, 3), (1, 26, 2, 27), (13, 1, 14, 0)]
14;617;[(14, 0, 15, 27), (26, 1, 27, 2), (2, 25, 3, 26), (24, 3, 25, 4), (4, 23, 5, 24), (22, 5, 23, 6), (6, 21, 7, 22), (20, 7, 21, 8), (8, 19, 9, 20), (18, 9, 19, 10), (10, 17, 11, 18), (16, 11, 17, 12), (12, 15, 13, 16), (13, 0, 14, 1)]
14;618;[(27, 15, 0, 14), (12, 16, 13, 15), (16, 12, 17, 11), (10, 18, 11, 17), (18, 10, 19, 9), (8, 20, 9, 19), (20, 8, 21, 7), (6, 22, 7, 21), (22, 6, 23, 5), (4, 24, 5, 23), (24, 4, 25, 3), (2, 26, 3, 25), (26, 2, 27, 1), (13, 1, 14, 0)]
14;619;[(14, 0, 15, 27), (1, 27, 2, 26), (25, 3, 26, 2), (3, 25, 4, 24), (23, 5, 24, 4), (5, 23, 6, 22), (21, 7, 22, 6), (7, 21, 8, 20), (19, 9, 20, 8), (9, 19, 10, 18), (17, 11, 18, 10), (11, 17, 12, 16), (15, 13, 16, 12), (13, 0, 14, 1)]
14;620;[(14, 27, 15, 0), (15, 12, 16, 13), (11, 16, 12, 17), (17, 10, 18, 11), (9, 18, 10, 19), (19, 8, 20, 9), (7, 20, 8, 21), (21, 6, 22, 7), (5, 22, 6, 23), (23, 4, 24, 5), (3, 24, 4, 25), (25, 2, 26, 3), (1, 26, 2, 27), (13, 1, 14, 0)]
14;621;[(27, 14, 0, 15), (26, 1, 27, 2), (2, 25, 3, 26), (24, 3, 25, 4), (4, 23, 5, 24), (22, 5, 23, 6), (6, 21, 7, 22), (20, 7, 21, 8), (8, 19, 9, 20), (18, 9, 19, 10), (10, 17, 11, 18), (16, 11, 17, 12), (12, 15, 13, 16), (13, 0, 14, 1)]
14;622;[(14, 27, 15, 0), (12, 16, 13, 15), (16, 12, 17, 11), (10, 18, 11, 17), (18, 10, 19, 9), (8, 20, 9, 19), (20, 8, 21, 7), (6, 22, 7, 21), (22, 6, 23, 5), (4, 24, 5, 23), (24, 4, 25, 3), (2, 26, 3, 25), (26, 2, 27, 1), (13, 1, 14, 0)]
14;623;[(27, 14, 0, 15), (1, 27, 2, 26), (25, 3, 26, 2), (3, 25, 4, 24), (23, 5, 24, 4), (5, 23, 6, 22), (21, 7, 22, 6), (7, 21, 8, 20), (19, 9, 20, 8), (9, 19, 10, 18), (17, 11, 18, 10), (11, 17, 12, 16), (15, 13, 16, 12), (13, 0, 14, 1)]
4;624;[(7, 2, 0, 3), (3, 6, 4, 7), (1, 5, 2, 4), (5, 1, 6, 0)]
4;625;[(6, 3, 7, 4), (2, 7, 3, 0), (4, 2, 5, 1), (5, 0, 6, 1)]
4;626;[(7, 2, 0, 3), (3, 6, 4, 7), (4, 1, 5, 2), (5, 1, 6, 0)]
4;627;[(6, 3, 7, 4), (2, 7, 3, 0), (1, 4, 2, 5), (5, 0, 6, 1)]
4;628;[(2, 0, 3, 7), (6, 4, 7, 3), (1, 5, 2, 4), (5, 1, 6, 0)]
4;629;[(3, 7, 4, 6), (7, 3, 0, 2), (4, 2, 5, 1), (5, 0, 6, 1)]
4;630;[(2, 0, 3, 7), (6, 4, 7, 3), (4, 1, 5, 2), (5, 1, 6, 0)]
4;631;[(3, 7, 4, 6), (7, 3, 0, 2), (1, 4, 2, 5), (5, 0, 6, 1)]
5;632;[(7, 3, 8, 2), (3, 9, 4, 8), (1, 5, 2, 4), (5, 6, 0, 7), (9, 0, 6, 1)]
5;633;[(2, 7, 3, 8), (6, 3, 7, 0), (8, 6, 9, 5), (1, 4, 2, 5), (9, 0, 4, 1)]
5;634;[(7, 3, 8, 2), (3, 9, 4, 8), (4, 1, 5, 2), (5, 6, 0, 7), (9, 0, 6, 1)]
5;635;[(2, 7, 3, 8), (6, 3, 7, 0), (5, 8, 6, 9), (1, 4, 2, 5), (9, 0, 4, 1)]
5;636;[(2, 7, 3, 8), (8, 3, 9, 4), (1, 5, 2, 4), (5, 6, 0, 7), (9, 0, 6, 1)]
5;637;[(7, 3, 8, 2), (3, 7, 0, 6), (8, 6, 9, 5), (1, 4, 2, 5), (9, 0, 4, 1)]
5;638;[(2, 7, 3, 8), (8, 3, 9, 4), (4, 1, 5, 2), (5, 6, 0, 7), (9, 0, 6, 1)]
5;639;[(7, 3, 8, 2), (3, 7, 0, 6), (5, 8, 6, 9), (1, 4, 2, 5), (9, 0, 4, 1)]
6;640;[(9, 2, 10, 3), (3, 8, 4, 9), (1, 5, 2, 4), (5, 11, 6, 10), (11, 7, 0, 6), (7, 1, 8, 0)]
6;641;[(10, 5, 11, 6), (4, 11, 5, 0), (6, 4, 7, 3), (9, 2, 10, 3), (1, 8, 2, 9), (7, 0, 8, 1)]
6;642;[(9, 2, 10, 3), (3, 8, 4, 9), (4, 1, 5, 2), (5, 11, 6, 10), (11, 7, 0, 6), (7, 1, 8, 0)]
6;643;[(10, 5, 11, 6), (4, 11, 5, 0), (3, 6, 4, 7), (9, 2, 10, 3), (1, 8, 2, 9), (7, 0, 8, 1)]
6;644;[(2, 10, 3, 9), (8, 4, 9, 3), (1, 5, 2, 4), (5, 11, 6, 10), (11, 7, 0, 6), (7, 1, 8, 0)]
6;645;[(5, 11, 6, 10), (11, 5, 0, 4), (6, 4, 7, 3), (9, 2, 10, 3), (1, 8, 2, 9), (7, 0, 8, 1)]
6;646;[(2, 10, 3, 9), (8, 4, 9, 3), (4, 1, 5, 2), (5, 11, 6, 10), (11, 7, 0, 6), (7, 1, 8, 0)]
6;647;[(5, 11, 6, 10), (11, 5, 0, 4), (3, 6, 4, 7), (9, 2, 10, 3), (1, 8, 2, 9), (7, 0, 8, 1)]
7;648;[(11, 3, 12, 2), (3, 13, 4, 12), (1, 5, 2, 4), (5, 10, 6, 11), (9, 6, 10, 7), (7, 8, 0, 9), (13, 0, 8, 1)]
7;649;[(4, 11, 5, 12), (10, 5, 11, 0), (12, 10, 13, 9), (3, 8, 4, 9), (7, 2, 8, 3), (1, 6, 2, 7), (13, 0, 6, 1)]
7;650;[(11, 3, 12, 2), (3, 13, 4, 12), (4, 1, 5, 2), (5, 10, 6, 11), (9, 6, 10, 7), (7, 8, 0, 9), (13, 0, 8, 1)]
7;651;[(4, 11, 5, 12), (10, 5, 11, 0), (9, 12, 10, 13), (3, 8, 4, 9), (7, 2, 8, 3), (1, 6, 2, 7), (13, 0, 6, 1)]
7;652;[(2, 11, 3, 12), (12, 3, 13, 4), (1, 5, 2, 4), (5, 10, 6, 11), (9, 6, 10, 7), (7, 8, 0, 9), (13, 0, 8, 1)]
7;653;[(11, 5, 12, 4), (5, 11, 0, 10), (12, 10, 13, 9), (3, 8, 4, 9), (7, 2, 8, 3), (1, 6, 2, 7), (13, 0, 6, 1)]
7;654;[(2, 11, 3, 12), (12, 3, 13, 4), (4, 1, 5, 2), (5, 10, 6, 11), (9, 6, 10, 7), (7, 8, 0, 9), (13, 0, 8, 1)]
7;655;[(11, 5, 12, 4), (5, 11, 0, 10), (9, 12, 10, 13), (3, 8, 4, 9), (7, 2, 8, 3), (1, 6, 2, 7), (13, 0, 6, 1)]
8;656;[(11, 2, 12, 3), (3, 10, 4, 11), (1, 5, 2, 4), (5, 13, 6, 12), (13, 7, 14, 6), (7, 15, 8, 14), (15, 9, 0, 8), (9, 1, 10, 0)]
8;657;[(14, 7, 15, 8), (6, 15, 7, 0), (8, 6, 9, 5), (13, 4, 14, 5), (3, 12, 4, 13), (11, 2, 12, 3), (1, 10, 2, 11), (9, 0, 10, 1)]
8;658;[(11, 2, 12, 3), (3, 10, 4, 11), (4, 1, 5, 2), (5, 13, 6, 12), (13, 7, 14, 6), (7, 15, 8, 14), (15, 9, 0, 8), (9, 1, 10, 0)]
8;659;[(14, 7, 15, 8), (6, 15, 7, 0), (5, 8, 6, 9), (13, 4, 14, 5), (3, 12, 4, 13), (11, 2, 12, 3), (1, 10, 2, 11), (9, 0, 10, 1)]
8;660;[(2, 12, 3, 11), (10, 4, 11, 3), (1, 5, 2, 4), (5, 13, 6, 12), (13, 7, 14, 6), (7, 15, 8, 14), (15, 9, 0, 8), (9, 1, 10, 0)]
8;661;[(7, 15, 8, 14), (15, 7, 0, 6), (8, 6, 9, 5), (13, 4, 14, 5), (3, 12, 4, 13), (11, 2, 12, 3), (1, 10, 2, 11), (9, 0, 10, 1)]
8;662;[(2, 12, 3, 11), (10, 4, 11, 3), (4, 1, 5, 2), (5, 13, 6, 12), (13, 7, 14, 6), (7, 15, 8, 14), (15, 9, 0, 8), (9, 1, 10, 0)]
8;663;[(7, 15, 8, 14), (15, 7, 0, 6), (5, 8, 6, 9), (13, 4, 14, 5), (3, 12, 4, 13), (11, 2, 12, 3), (1, 10, 2, 11), (9, 0, 10, 1)]
9;664;[(15, 3, 16, 2), (3, 17, 4, 16), (1, 5, 2, 4), (5, 14, 6, 15), (13, 6, 14, 7), (7, 12, 8, 13), (11, 8, 12, 9), (9, 10, 0, 11), (17, 0, 10, 1)]
9;665;[(6, 15, 7, 16), (14, 7, 15, 0), (16, 14, 17, 13), (5, 12, 6, 13), (11, 4, 12, 5), (3, 10, 4, 11), (9, 2, 10, 3), (1, 8, 2, 9), (17, 0, 8, 1)]
9;666;[(15, 3, 16, 2), (3, 17, 4, 16), (4, 1, 5, 2), (5, 14, 6, 15), (13, 6, 14, 7), (7, 12, 8, 13), (11, 8, 12, 9), (9, 10, 0, 11), (17, 0, 10, 1)]
9;667;[(6, 15, 7, 16), (14, 7, 15, 0), (13, 16, 14, 17), (5, 12, 6, 13), (11, 4, 12, 5), (3, 10, 4, 11), (9, 2, 10, 3), (1, 8, 2, 9), (17, 0, 8, 1)]
9;668;[(2, 15, 3, 16), (16, 3, 17, 4), (1, 5, 2, 4), (5, 14, 6, 15), (13, 6, 14, 7), (7, 12, 8, 13), (11, 8, 12, 9), (9, 10, 0, 11), (17, 0, 10, 1)]
9;669;[(15, 7, 16, 6), (7, 15, 0, 14), (16, 14, 17, 13), (5, 12, 6, 13), (11, 4, 12, 5), (3, 10, 4, 11), (9, 2, 10, 3), (1, 8, 2, 9), (17, 0, 8, 1)]
9;670;[(2, 15, 3, 16), (16, 3, 17, 4), (4, 1, 5, 2), (5, 14, 6, 15), (13, 6, 14, 7), (7, 12, 8, 13), (11, 8, 12, 9), (9, 10, 0, 11), (17, 0, 10, 1)]
9;671;[(15, 7, 16, 6), (7, 15, 0, 14), (13, 16, 14, 17), (5, 12, 6, 13), (11, 4, 12, 5), (3, 10, 4, 11), (9, 2, 10, 3), (1, 8, 2, 9), (17, 0, 8, 1)]
10;672;[(13, 2, 14, 3), (3, 12, 4, 13), (1, 5, 2, 4), (5, 15, 6, 14), (15, 7, 16, 6), (7, 17, 8, 16), (17, 9, 18, 8), (9, 19, 10, 18), (19, 11, 0, 10), (11, 1, 12, 0)]
10;673;[(18, 9, 19, 10), (8, 19, 9, 0), (10, 8, 11, 7), (17, 6, 18, 7), (5, 16, 6, 17), (15, 4, 16, 5), (3, 14, 4, 15), (13, 2, 14, 3), (1, 12, 2, 13), (11, 0, 12, 1)]
10;674;[(13, 2, 14, 3), (3, 12, 4, 13), (4, 1, 5, 2), (5, 15, 6, 14), (15, 7, 16, 6), (7, 17, 8, 16), (17, 9, 18, 8), (9, 19, 10, 18), (19, 11, 0, 10), (11, 1, 12, 0)]
10;675;[(18, 9, 19, 10), (8, 19, 9, 0), (7, 10, 8, 11), (17, 6, 18, 7), (5, 16, 6, 17), (15, 4, 16, 5), (3, 14, 4, 15), (13, 2, 14, 3), (1, 12, 2, 13), (11, 0, 12, 1)]
10;676;[(2, 14, 3, 13), (12, 4, 13, 3), (1, 5, 2, 4), (5, 15, 6, 14), (15, 7, 16, 6), (7, 17, 8, 16), (17, 9, 18, 8), (9, 19, 10, 18), (19, 11, 0, 10), (11, 1, 12, 0)]
10;677;[(9, 19, 10, 18), (19, 9, 0, 8), (10, 8, 11, 7), (17, 6, 18, 7), (5, 16, 6, 17), (15, 4, 16, 5), (3, 14, 4, 15), (13, 2, 14, 3), (1, 12, 2, 13), (11, 0, 12, 1)]
10;678;[(2, 14, 3, 13), (12, 4, 13, 3), (4, 1, 5, 2), (5, 15, 6, 14), (15, 7, 16, 6), (7, 17, 8, 16), (17, 9, 18, 8), (9, 19, 10, 18), (19, 11, 0, 10), (11, 1, 12, 0)]
10;679;[(9, 19, 10, 18), (19, 9, 0, 8), (7, 10, 8, 11), (17, 6, 18, 7), (5, 16, 6, 17), (15, 4, 16, 5), (3, 14, 4, 15), (13, 2, 14, 3), (1, 12, 2, 13), (11, 0, 12, 1)]
11;680;[(19, 3, 20, 2), (3, 21, 4, 20), (1, 5, 2, 4), (5, 18, 6, 19), (17, 6, 18, 7), (7, 16, 8, 17), (15, 8, 16, 9), (9, 14, 10, 15), (13, 10, 14, 11), (11, 12, 0, 13), (21, 0, 12, 1)]
11;681;[(8, 19, 9, 20), (18, 9, 19, 0), (20, 18, 21, 17), (7, 16, 8, 17), (15, 6, 16, 7), (5, 14, 6, 15), (13, 4, 14, 5), (3, 12, 4, 13), (11, 2, 12, 3), (1, 10, 2, 11), (21, 0, 10, 1)]
11;682;[(19, 3, 20, 2), (3, 21, 4, 20), (4, 1, 5, 2), (5, 18, 6, 19), (17, 6, 18, 7), (7, 16, 8, 17), (15, 8, 16, 9), (9, 14, 10, 15), (13, 10, 14, 11), (11, 12, 0, 13), (21, 0, 12, 1)]
11;683;[(8, 19, 9, 20), (18, 9, 19, 0), (17, 20, 18, 21), (7, 16, 8, 17), (15, 6, 16, 7), (5, 14, 6, 15), (13, 4, 14, 5), (3, 12, 4, 13), (11, 2, 12, 3), (1, 10, 2, 11), (21, 0, 10, 1)]
11;684;[(2, 19, 3, 20), (20, 3, 21, 4), (1, 5, 2, 4), (5, 18, 6, 19), (17, 6, 18, 7), (7, 16, 8, 17), (15, 8, 16, 9), (9, 14, 10, 15), (13, 10, 14, 11), (11, 12, 0, 13), (21, 0, 12, 1)]
11;685;[(19, 9, 20, 8), (9, 19, 0, 18), (20, 18, 21, 17), (7, 16, 8, 17), (15, 6, 16, 7), (5, 14, 6, 15), (13, 4, 14, 5), (3, 12, 4, 13), (11, 2, 12, 3), (1, 10, 2, 11), (21, 0, 10, 1)]
11;686;[(2, 19, 3, 20), (20, 3, 21, 4), (4, 1, 5, 2), (5, 18, 6, 19), (17, 6, 18, 7), (7, 16, 8, 17), (15, 8, 16, 9), (9, 14, 10, 15), (13, 10, 14, 11), (11, 12, 0, 13), (21, 0, 12, 1)]
11;687;[(19, 9, 20, 8), (9, 19, 0, 18), (17, 20, 18, 21), (7, 16, 8, 17), (15, 6, 16, 7), (5, 14, 6, 15), (13, 4, 14, 5), (3, 12, 4, 13), (11, 2, 12, 3), (1, 10, 2, 11), (21, 0, 10, 1)]
12;688;[(15, 2, 16, 3), (3, 14, 4, 15), (1, 5, 2, 4), (5, 17, 6, 16), (17, 7, 18, 6), (7, 19, 8, 18), (19, 9, 20, 8), (9, 21, 10, 20), (21, 11, 22, 10), (11, 23, 12, 22), (23, 13, 0, 12), (13, 1, 14, 0)]
12;689;[(22, 11, 23, 12), (10, 23, 11, 0), (12, 10, 13, 9), (21, 8, 22, 9), (7, 20, 8, 21), (19, 6, 20, 7), (5, 18, 6, 19), (17, 4, 18, 5), (3, 16, 4, 17), (15, 2, 16, 3), (1, 14, 2, 15), (13, 0, 14, 1)]
12;690;[(15, 2, 16, 3), (3, 14, 4, 15), (4, 1, 5, 2), (5, 17, 6, 16), (17, 7, 18, 6), (7, 19, 8, 18), (19, 9, 20, 8), (9, 21, 10, 20), (21, 11, 22, 10), (11, 23, 12, 22), (23, 13, 0, 12), (13, 1, 14, 0)]
12;691;[(22, 11, 23, 12), (10, 23, 11, 0), (9, 12, 10, 13), (21, 8, 22, 9), (7, 20, 8, 21), (19, 6, 20, 7), (5, 18, 6, 19), (17, 4, 18, 5), (3, 16, 4, 17), (15, 2, 16, 3), (1, 14, 2, 15), (13, 0, 14, 1)]
12;692;[(2, 16, 3, 15), (14, 4, 15, 3), (1, 5, 2, 4), (5, 17, 6, 16), (17, 7, 18, 6), (7, 19, 8, 18), (19, 9, 20, 8), (9, 21, 10, 20), (21, 11, 22, 10), (11, 23, 12, 22), (23, 13, 0, 12), (13, 1, 14, 0)]
12;693;[(11, 23, 12, 22), (23, 11, 0, 10), (12, 10, 13, 9), (21, 8, 22, 9), (7, 20, 8, 21), (19, 6, 20, 7), (5, 18, 6, 19), (17, 4, 18, 5), (3, 16, 4, 17), (15, 2, 16, 3), (1, 14, 2, 15), (13, 0, 14, 1)]
